"","post_id","pred"
"831",48885338,"Animations/visuals/styles"
"832",48884026,"Webview"
"833",48885554,"Navigation"
"834",48885662,"UI elements/Views"
"835",48885044,"JS syntax / general programming"
"836",40369399,"Camera"
"837",40371696,"Webview"
"838",48885825,"Debugging"
"839",48885834,"External/OS Services"
"840",40371902,"Animations/visuals/styles"
"841",48886731,"Navigation"
"842",48886018,"External/OS Services"
"843",40371358,"FlatList/ListView/ScrollView"
"844",40372868,"Building/Development/IDE"
"845",40371537,"Filesystems / Database"
"846",48886951,"Animations/visuals/styles"
"847",40372283,"Filesystems / Database"
"848",48888631,"Navigation"
"849",40374665,"FlatList/ListView/ScrollView"
"850",48887937,"UI elements/Views"
"851",48889888,"Animations/visuals/styles"
"852",40374943,"Building/Development/IDE"
"853",40377167,"Building/Development/IDE"
"854",48890974,"Debugging"
"855",48889690,"External/OS Services"
"856",48893034,"UI elements/Views"
"857",40378331,"FlatList/ListView/ScrollView"
"858",48893819,"Components"
"859",40378436,"Redux"
"860",40379317,"Animations/visuals/styles"
"861",40375332,"Animations/visuals/styles"
"862",48891522,"UI elements/Views"
"863",40376605,"Router/Flux"
"864",48895638,"Components"
"865",40379992,"External/OS Services"
"866",48891757,"Network"
"867",40380207,"UI elements/Views"
"868",40380049,"Navigation"
"869",48895822,"Debugging"
"870",40381360,"Redux"
"871",48896212,"Navigation"
"872",40382301,"Building/Development/IDE"
"873",48895308,"Building/Development/IDE"
"874",40382635,"State"
"875",48895553,"Navigation"
"876",48896986,"Network"
"877",48901768,"FlatList/ListView/ScrollView"
"878",40384456,"JS syntax / general programming"
"879",48899496,"Filesystems / Database"
"880",48897213,"FlatList/ListView/ScrollView"
"881",48898680,"Building/Development/IDE"
"882",48901915,"Building/Development/IDE"
"883",40384690,"Firebase/Expo"
"884",48898079,"Building/Development/IDE"
"885",48900575,"Camera"
"886",48899839,"Camera"
"887",48899102,"Building/Development/IDE"
"888",40388123,"UI elements/Views"
"889",48900040,"FlatList/ListView/ScrollView"
"890",48902421,"Debugging"
"891",40385132,"Building/Development/IDE"
"892",40389587,"Camera"
"893",40389592,"FlatList/ListView/ScrollView"
"894",48899411,"External/OS Services"
"895",40386152,"Animations/visuals/styles"
"896",40387010,"Redux"
"897",40387060,"Network"
"898",48903816,"Network"
"899",48902565,"Camera"
"900",48902601,"Router/Flux"
"901",48904069,"UI elements/Views"
"902",48901603,"Debugging"
"903",48902651,"Network"
"904",40388528,"Navigation"
"905",48902680,"External/OS Services"
"906",40388746,"Navigation"
"907",40388790,"Navigation"
"908",48903005,"Building/Development/IDE"
"909",48904535,"Building/Development/IDE"
"910",48904729,"External/OS Services"
"911",48908603,"UI elements/Views"
"912",48903182,"Navigation"
"913",48903192,"Animations/visuals/styles"
"914",48903296,"Components"
"915",48903325,"Components"
"916",48903370,"VCS/NPM"
"917",48905730,"Components"
"918",40389409,"Redux"
"919",40391717,"UI elements/Views"
"920",48906701,"FlatList/ListView/ScrollView"
"921",48906058,"Firebase/Expo"
"922",40395157,"External/OS Services"
"923",40391968,"Building/Development/IDE"
"924",48906952,"JS syntax / general programming"
"925",40392053,"Redux"
"926",48909278,"Network"
"927",40395302,"FlatList/ListView/ScrollView"
"928",48906986,"VCS/NPM"
"929",40393680,"Building/Development/IDE"
"930",48905593,"Building/Development/IDE"
"931",48907078,"Navigation"
"932",48906259,"Navigation"
"933",40393816,"UI elements/Views"
"934",40392300,"Router/Flux"
"935",40393855,"External/OS Services"
"936",40393939,"Animations/visuals/styles"
"937",48906517,"Navigation"
"938",48906547,"Camera"
"939",48908122,"Debugging"
"940",48909679,"Redux"
"941",40393380,"Navigation"
"942",48907549,"FlatList/ListView/ScrollView"
"943",48908208,"Animations/visuals/styles"
"944",48911817,"Webview"
"945",48911890,"Network"
"946",48910717,"Building/Development/IDE"
"947",48910751,"VCS/NPM"
"948",48912221,"Filesystems / Database"
"949",40398487,"UI elements/Views"
"950",48912347,"Building/Development/IDE"
"951",40397319,"FlatList/ListView/ScrollView"
"952",48914482,"Debugging"
"953",48911408,"External/OS Services"
"954",48913129,"Building/Development/IDE"
"955",48913134,"Navigation"
"956",40401079,"JS syntax / general programming"
"957",48914013,"Firebase/Expo"
"958",48914735,"Building/Development/IDE"
"959",48913473,"State"
"960",40400828,"UI elements/Views"
"961",48916490,"VCS/NPM"
"962",40403145,"Animations/visuals/styles"
"963",48916503,"Firebase/Expo"
"964",48916228,"Building/Development/IDE"
"965",48916359,"Building/Development/IDE"
"966",48917049,"UI elements/Views"
"967",48917108,"Animations/visuals/styles"
"968",48918694,"UI elements/Views"
"969",40405533,"State"
"970",40405020,"JS syntax / general programming"
"971",48919643,"Firebase/Expo"
"972",48920444,"FlatList/ListView/ScrollView"
"973",48918866,"Building/Development/IDE"
"974",40405656,"UI elements/Views"
"975",48919803,"Navigation"
"976",48920635,"External/OS Services"
"977",48918901,"Building/Development/IDE"
"978",48921707,"Navigation"
"979",48920759,"FlatList/ListView/ScrollView"
"980",48919918,"FlatList/ListView/ScrollView"
"981",40405873,"Components"
"982",48921877,"JS syntax / general programming"
"983",48921878,"UI elements/Views"
"984",48922735,"Router/Flux"
"985",48921992,"UI elements/Views"
"986",48921597,"Libraries/API"
"987",40409060,"UI elements/Views"
"988",48922342,"Navigation"
"989",48923135,"Filesystems / Database"
"990",40409200,"VCS/NPM"
"991",40410030,"UI elements/Views"
"992",48924015,"External/OS Services"
"993",40409610,"Components"
"994",48925069,"Webview"
"995",48926020,"Debugging"
"996",48926074,"Navigation"
"997",48925259,"Animations/visuals/styles"
"998",48924628,"Building/Development/IDE"
"999",48926171,"Webview"
"1000",48925310,"Network"
"1001",48926249,"Components"
"1002",48925429,"Navigation"
"1003",48926313,"Network"
"1004",48926314,"FlatList/ListView/ScrollView"
"1005",48925487,"FlatList/ListView/ScrollView"
"1006",40412334,"UI elements/Views"
"1007",48926516,"Animations/visuals/styles"
"1008",48927997,"FlatList/ListView/ScrollView"
"1009",40413240,"State"
"1010",48926622,"JS syntax / general programming"
"1011",40414166,"Building/Development/IDE"
"1012",48928229,"Animations/visuals/styles"
"1013",48928963,"Navigation"
"1014",48927582,"Building/Development/IDE"
"1015",40417303,"Building/Development/IDE"
"1016",48928498,"Building/Development/IDE"
"1017",40414453,"Network"
"1018",40414551,"Firebase/Expo"
"1019",40414648,"Debugging"
"1020",48929518,"Network"
"1021",48931866,"Building/Development/IDE"
"1022",48930413,"FlatList/ListView/ScrollView"
"1023",40418285,"FlatList/ListView/ScrollView"
"1024",48930516,"UI elements/Views"
"1025",48932738,"UI elements/Views"
"1026",48932408,"Building/Development/IDE"
"1027",48932487,"Animations/visuals/styles"
"1028",40420091,"Redux"
"1029",40418980,"Building/Development/IDE"
"1030",48933510,"Router/Flux"
"1031",48934942,"Navigation"
"1032",48934943,"Network"
"1033",40420755,"Building/Development/IDE"
"1034",40421591,"Animations/visuals/styles"
"1035",48935927,"Webview"
"1036",48936909,"Network"
"1037",40423417,"Navigation"
"1038",48937017,"UI elements/Views"
"1039",48937113,"Building/Development/IDE"
"1040",48936246,"UI elements/Views"
"1041",48936266,"FlatList/ListView/ScrollView"
"1042",48935563,"Network"
"1043",48936367,"Building/Development/IDE"
"1044",48935602,"Animations/visuals/styles"
"1045",48939358,"Redux"
"1046",40422251,"Building/Development/IDE"
"1047",48939419,"Webview"
"1048",40423051,"FlatList/ListView/ScrollView"
"1049",48937653,"Redux"
"1050",48936844,"External/OS Services"
"1051",40425261,"VCS/NPM"
"1052",48938621,"Debugging"
"1053",40426843,"Network"
"1054",48940820,"FlatList/ListView/ScrollView"
"1055",40427725,"Building/Development/IDE"
"1056",48940892,"Network"
"1057",48941860,"External/OS Services"
"1058",40428923,"Filesystems / Database"
"1059",40428944,"UI elements/Views"
"1060",48941982,"Building/Development/IDE"
"1061",48942937,"Building/Development/IDE"
"1062",40428352,"JS syntax / general programming"
"1063",48942993,"Animations/visuals/styles"
"1064",48943005,"Building/Development/IDE"
"1065",40429824,"Debugging"
"1066",40429892,"Navigation"
"1067",48941508,"External/OS Services"
"1068",48941551,"UI elements/Views"
"1069",48943889,"Animations/visuals/styles"
"1070",48943982,"Animations/visuals/styles"
"1071",48943250,"Navigation"
"1072",48943289,"External/OS Services"
"1073",48943308,"Animations/visuals/styles"
"1074",48943314,"FlatList/ListView/ScrollView"
"1075",40430148,"JS syntax / general programming"
"1076",48944350,"UI elements/Views"
"1077",48944362,"Animations/visuals/styles"
"1078",48945736,"Animations/visuals/styles"
"1079",48944485,"Router/Flux"
"1080",48944495,"Navigation"
"1081",48944594,"Network"
"1082",48945438,"Router/Flux"
"1083",40433020,"Camera"
"1084",48946242,"UI elements/Views"
"1085",40433701,"Building/Development/IDE"
"1086",48946889,"External/OS Services"
"1087",48946418,"Components"
"1088",48946988,"Network"
"1089",40433400,"JS syntax / general programming"
"1090",48946447,"Camera"
"1091",40434864,"Router/Flux"
"1092",48949623,"Animations/visuals/styles"
"1093",48947081,"Firebase/Expo"
"1094",40435750,"Animations/visuals/styles"
"1095",40434901,"Building/Development/IDE"
"1096",48948796,"Network"
"1097",48950678,"Building/Development/IDE"
"1098",48947100,"JS syntax / general programming"
"1099",48947118,"State"
"1100",48949800,"Animations/visuals/styles"
"1101",48950837,"State"
"1102",48949893,"Navigation"
"1103",48947340,"State"
"1104",40437897,"Building/Development/IDE"
"1105",48950056,"Animations/visuals/styles"
"1106",48947429,"FlatList/ListView/ScrollView"
"1107",48951052,"Navigation"
"1108",40438049,"Building/Development/IDE"
"1109",48951171,"Building/Development/IDE"
"1110",40436400,"VCS/NPM"
"1111",48951343,"External/OS Services"
"1112",40436481,"Animations/visuals/styles"
"1113",48951612,"JS syntax / general programming"
"1114",48951911,"State"
"1115",40438986,"FlatList/ListView/ScrollView"
"1116",48952638,"External/OS Services"
"1117",48952874,"Network"
"1118",48953640,"FlatList/ListView/ScrollView"
"1119",48953662,"Navigation"
"1120",40439975,"Animations/visuals/styles"
"1121",48953078,"Libraries/API"
"1122",48954706,"Components"
"1123",40441877,"UI elements/Views"
"1124",48953434,"Components"
"1125",48955529,"Navigation"
"1126",48955571,"UI elements/Views"
"1127",48954425,"UI elements/Views"
"1128",48954489,"Webview"
"1129",40441533,"Debugging"
"1130",48955215,"Animations/visuals/styles"
"1131",48956845,"State"
"1132",48956079,"Firebase/Expo"
"1133",48956858,"Debugging"
"1134",40443921,"Network"
"1135",40445631,"State"
"1136",48956372,"External/OS Services"
"1137",48957211,"JS syntax / general programming"
"1138",48957289,"Filesystems / Database"
"1139",48957310,"Navigation"
"1140",48958777,"Building/Development/IDE"
"1141",48958136,"UI elements/Views"
"1142",40445358,"State"
"1143",40446256,"External/OS Services"
"1144",48959742,"Building/Development/IDE"
"1145",48958384,"State"
"1146",40447496,"Camera"
"1147",40447561,"Debugging"
"1148",48960539,"Network"
"1149",48961544,"Navigation"
"1150",48961603,"Building/Development/IDE"
"1151",48961657,"Firebase/Expo"
"1152",48961667,"Animations/visuals/styles"
"1153",48960731,"Animations/visuals/styles"
"1154",48961776,"Filesystems / Database"
"1155",48961808,"JS syntax / general programming"
"1156",48962471,"Animations/visuals/styles"
"1157",48962474,"Firebase/Expo"
"1158",48960833,"External/OS Services"
"1159",48960943,"UI elements/Views"
"1160",48962549,"External/OS Services"
"1161",48960962,"External/OS Services"
"1162",48960968,"Webview"
"1163",48960979,"Navigation"
"1164",48962215,"Building/Development/IDE"
"1165",40448598,"Building/Development/IDE"
"1166",40450368,"FlatList/ListView/ScrollView"
"1167",48964585,"Navigation"
"1168",40452188,"Libraries/API"
"1169",40452197,"State"
"1170",48963948,"Components"
"1171",48963952,"UI elements/Views"
"1172",40450787,"External/OS Services"
"1173",48963272,"UI elements/Views"
"1174",40452380,"Redux"
"1175",48965635,"FlatList/ListView/ScrollView"
"1176",40453340,"FlatList/ListView/ScrollView"
"1177",48965672,"Firebase/Expo"
"1178",48965059,"Building/Development/IDE"
"1179",40452713,"Building/Development/IDE"
"1180",48965829,"UI elements/Views"
"1181",48966297,"Firebase/Expo"
"1182",40453870,"FlatList/ListView/ScrollView"
"1183",48966693,"Components"
"1184",40454292,"UI elements/Views"
"1185",48966793,"FlatList/ListView/ScrollView"
"1186",48966836,"Network"
"1187",48968484,"Building/Development/IDE"
"1188",48968503,"UI elements/Views"
"1189",48968506,"Components"
"1190",48967053,"Navigation"
"1191",48967834,"Firebase/Expo"
"1192",40456271,"Animations/visuals/styles"
"1193",40457146,"Animations/visuals/styles"
"1194",48970200,"State"
"1195",48968769,"Components"
"1196",40459256,"VCS/NPM"
"1197",40459292,"Building/Development/IDE"
"1198",48968971,"External/OS Services"
"1199",48969044,"Camera"
"1200",40457576,"Components"
"1201",48971552,"JS syntax / general programming"
"1202",48969132,"Animations/visuals/styles"
"1203",48969141,"Components"
"1204",48971640,"Webview"
"1205",40460409,"JS syntax / general programming"
"1206",48971016,"Components"
"1207",40459662,"Animations/visuals/styles"
"1208",48971770,"Filesystems / Database"
"1209",48973297,"VCS/NPM"
"1210",40459804,"UI elements/Views"
"1211",48973325,"Redux"
"1212",48971199,"Firebase/Expo"
"1213",40460767,"JS syntax / general programming"
"1214",40460085,"Components"
"1215",48972889,"Navigation"
"1216",48973587,"Redux"
"1217",48974422,"Building/Development/IDE"
"1218",40461030,"FlatList/ListView/ScrollView"
"1219",48974583,"Debugging"
"1220",48973025,"Firebase/Expo"
"1221",48974720,"Animations/visuals/styles"
"1222",48974846,"Building/Development/IDE"
"1223",48974888,"Building/Development/IDE"
"1224",40463147,"Animations/visuals/styles"
"1225",48975425,"Debugging"
"1226",48976391,"VCS/NPM"
"1227",48975639,"Navigation"
"1228",48978399,"Network"
"1229",40464502,"Debugging"
"1230",40466889,"Camera"
"1231",48977800,"Firebase/Expo"
"1232",48978562,"UI elements/Views"
"1233",40467040,"JS syntax / general programming"
"1234",40466385,"VCS/NPM"
"1235",48978958,"Animations/visuals/styles"
"1236",48979782,"Components"
"1237",48980583,"State"
"1238",40468344,"State"
"1239",48979059,"Components"
"1240",48981424,"UI elements/Views"
"1241",48979182,"External/OS Services"
"1242",40469980,"Building/Development/IDE"
"1243",48981634,"Filesystems / Database"
"1244",40470633,"Firebase/Expo"
"1245",40468716,"Camera"
"1246",48981078,"Filesystems / Database"
"1247",48981102,"UI elements/Views"
"1248",48981797,"Building/Development/IDE"
"1249",48982387,"State"
"1250",48982071,"Router/Flux"
"1251",40471836,"Webview"
"1252",48982130,"FlatList/ListView/ScrollView"
"1253",48983567,"Redux"
"1254",48983699,"VCS/NPM"
"1255",40471498,"Debugging"
"1256",48984384,"Network"
"1257",48983069,"Network"
"1258",48984269,"External/OS Services"
"1259",48984490,"Animations/visuals/styles"
"1260",40473029,"State"
"1261",48985517,"Building/Development/IDE"
"1262",48986436,"External/OS Services"
"1263",48986449,"Firebase/Expo"
"1264",48986501,"JS syntax / general programming"
"1265",48988690,"UI elements/Views"
"1266",48987364,"Navigation"
"1267",40473352,"Animations/visuals/styles"
"1268",48985824,"JS syntax / general programming"
"1269",40475215,"Building/Development/IDE"
"1270",48987496,"JS syntax / general programming"
"1271",48985837,"Navigation"
"1272",48985088,"UI elements/Views"
"1273",48988916,"Components"
"1274",48986918,"Building/Development/IDE"
"1275",48989075,"Building/Development/IDE"
"1276",48985285,"External/OS Services"
